date,close,high,low,open,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MFI,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
2015-04-22 00:00:00+05:30,427.99,439.9,419.2,431.01,172560,446.52199999999993,447.51899999999966,437.21533333333343,427.04949999999997,440.74748366773827,440.35670025372434,436.5969619965457,433.0469700062502,470.1723645637911,446.52199999999993,422.87163543620875,421.0354060250094,449.8477492607708,437.3855677579144,426.20738041282607,339.22,448.2844444444436,449.68233333333256,431.0323636363641,53.25931805004423,37.39490804239698,28.870090976768928,22.67846153846159,-105.1506051506054,-173.54107231352546,-31.01597117154556,0.39078341399215333,7.7005136606277915,7.3097411935974606,3.5480596531564856,9.553372084911189,45.21557298139055,-6.1299999999999955,31.819999999999993,25.939999999999998,-3.951974865350094,-1.4120519671980136,6.451933839074742,5.376953983472654,49.47407007115088,41.66607534537074,53.367755613936765,63.19857513620099,30.18462859596395,53.367755613936765,0.0,7.68766268143139,59.86162243175911,-59.10308842194328,17.212386857475515,20.69999999999999,429.03,23.08995107769233,0.030988784597079766
2015-04-23 00:00:00+05:30,427.47,433.87,424.1,424.1,772240,440.316,445.3739999999997,439.04866666666675,428.45799999999997,436.3216557784922,438.0136638439563,435.4560917469775,432.51583000565495,464.4175969595385,440.316,416.21440304046143,421.7119514652014,448.09737449488705,436.9585273575929,426.2172474186237,339.22,440.00888888888807,448.3156666666659,434.5590909090914,49.75908577022241,33.896957957759284,28.048682194177665,22.317435897435985,-71.46618425187496,-128.97270591705418,-48.034632991099514,-1.6920080654786034,3.805825772263745,5.497842794220446,2.9385709463259104,7.9330233075759224,34.243499342266965,-21.44999999999999,27.5,28.170000000000016,-6.767720828789525,-4.778134188719596,7.054845980465818,5.283305881242487,49.17141929587064,41.250819076185266,36.50350651209391,51.85301603455897,29.06826964362393,36.50350651209391,0.0,-2.3684757858670005e-15,59.78952931826248,-66.63002512562812,16.68078779622726,9.769999999999982,428.48,23.3371220379735,-0.3891704719758762
2015-04-24 00:00:00+05:30,413.99,426.0,412.0,421.22,289690,432.524,441.72599999999966,439.25800000000004,429.317,428.8777705189948,433.64572496323694,432.77283027860534,430.7514652432116,460.1786230493202,432.524,404.8693769506798,422.6580035897435,443.4337439250613,436.4800118771323,426.13811254268035,339.22,431.48999999999916,445.3309999999992,437.3030909090914,51.05806317834777,32.40001120196657,26.749239766956503,20.121474358974467,-110.41960795612808,-145.9355212245018,-112.9616341771878,-4.767954444251814,-1.8736947245991473,2.8942670475955197,2.019885589771661,5.497786820403576,30.77482449046319,-36.48000000000002,3.1399999999999864,17.180000000000007,-8.601390881995796,-8.098208537749462,4.329527985685844,4.757606759880288,41.99887780448115,31.847395158782255,21.150403491958283,37.00722187266296,4.198312236286942,21.150403491958283,0.0,-2.3684757858670005e-15,55.25878941436609,-96.56303972366148,16.594302953639602,15.470000000000027,417.33,23.539034543213553,-0.9996234805593722
2015-04-27 00:00:00+05:30,399.52,421.4,397.5,421.4,417010,421.262,436.4569999999996,438.2920000000001,429.552,419.0918470126632,427.4410476971939,428.61622649377966,427.77703998195335,447.61201146109715,421.262,394.91198853890285,423.17543999999987,434.96505500376315,436.21651249338527,425.797747420355,339.22,422.58111111111026,440.38666666666586,439.0802727272732,54.92643771746784,32.54346513576698,25.84113077188447,16.153653846153986,-123.71644965403114,-153.2684939581491,-165.66888044439506,-8.349200684537152,-8.685192969545028,-0.33598628947481757,0.8378919969069898,2.3728831701072295,26.918951327274264,-52.69,-14.490000000000009,4.699999999999989,-12.353289603580286,-11.651666261250304,1.1904158857200642,3.8207831243097816,35.93869230513504,24.887467438169477,12.259875119390578,23.304595041147564,3.513043478260838,12.259875119390578,0.0,-2.3684757858670005e-15,45.809548741059146,-97.20994475138124,17.116138456951056,23.899999999999977,406.14000000000004,23.47198870777619,-2.3465657110558253
2015-04-28 00:00:00+05:30,400.78,419.9,391.35,391.35,208460,413.95,431.99699999999956,436.73800000000006,429.8080000000001,412.98789800844213,422.59358447952224,425.1366981820572,425.2058933170054,438.63339360785113,413.95,389.26660639214884,423.74764307692305,429.3869208316551,435.9535010977262,425.49020699341224,339.22,413.85777777777696,434.10299999999927,439.9302727272732,58.8875280678069,33.20019631705015,25.18183097214959,12.167820512820583,-90.77692974363235,-123.53555034992073,-154.63238933765808,-9.605686471084425,-12.21799530873318,-2.6123039322502564,-0.07032783550261001,-0.0019317487301577785,23.444367163222974,-44.60000000000002,-23.310000000000002,5.119999999999948,-8.359628664197194,-10.013920696932965,1.2940403376636267,2.879079509965874,36.79394337244845,26.48626422528771,9.044876896267024,14.151718502538605,19.423274974253264,9.044876896267024,6.318634633609902,2.1062115445366314,43.16976810944339,-87.99490770210063,17.93284285288312,28.549999999999955,404.01,23.34140947691261,-1.0265017366634774
2015-04-29 00:00:00+05:30,398.95,407.7,395.51,407.7,634980,408.142,427.3319999999996,434.3933333333334,429.9470000000001,408.30859867229475,418.2947509377909,421.86336090930007,422.7053320487192,430.4274478079321,408.142,385.8565521920679,424.06304166666666,424.2086397620829,435.73889320277704,425.18963700377117,339.22,406.057777777777,427.11933333333263,439.9041818181822,62.05640034807815,33.791254380205004,24.55549616240146,7.906410256410197,-76.46872388855303,-108.6496877782934,-138.8435719339209,-9.986152265499072,-14.396733376537725,-4.4105770975558585,-0.8429622524042202,-2.0085026196286435,18.490171044266994,-46.650000000000034,-35.170000000000016,2.7799999999999727,-6.785205261805183,-10.469030520646328,0.7017189590327266,1.8715526725086158,36.041343696332696,25.582417205454945,13.603420042340057,11.636057352665864,17.873941674506042,13.603420042340057,0.7757387518802527,2.364791128496716,39.31476335519166,-90.32463399108852,17.522639791962895,12.189999999999998,400.72,23.50936350901581,-1.0418967233057974
2015-04-30 00:00:00+05:30,404.43,420.0,395.1,398.41,490360,403.534,421.9249999999996,431.42733333333337,430.1700000000002,407.0157324481965,415.77388713091983,419.68419079563756,420.96482423455546,414.6637985606209,403.534,392.4042014393791,423.87581,419.0917370538562,435.5233423749354,425.06064303005206,339.22,401.96666666666584,419.95466666666596,438.9371818181823,53.62465006828578,32.03475649859667,23.45484250961641,4.402371794871726,-6.9310743165193385,-68.42505155758182,-96.47005972023639,-8.758154682725262,-13.949091786434508,-5.190933819967313,-1.2815006627798766,-3.120562388912276,17.048536049336874,-54.06999999999999,-44.49000000000001,4.4599999999999795,-5.389851919432942,-11.792802617230091,1.115083631272351,1.0418743148557756,39.99919027195795,33.36458748939239,25.01537813255902,15.887891690388678,37.74891774891773,25.01537813255902,67.00286595618296,24.6990797805577,35.89170531543185,-81.08733371891269,18.04959409253697,24.899999999999977,406.51,24.40895462647339,0.08714085412030755
2015-05-04 00:00:00+05:30,419.27,425.0,391.96,405.49,325870,404.59000000000003,418.5569999999996,429.3473333333334,430.5910000000002,411.10048829879764,416.4095440162071,419.63241694618284,420.803412402693,419.7572963971804,404.59000000000003,389.42270360281964,424.07205833333336,419.10887275611617,435.36584374189636,424.9792331166442,339.22,402.8955555555548,414.00033333333266,437.1319090909096,43.58133777736794,29.650047659469106,22.344633285118295,1.440128205128019,146.17008538929252,-34.844172523508064,-66.16289772236077,-5.309055717410729,-9.702924103945747,-4.393865699848163,-1.1717542773893683,-2.772454659560026,22.64611747888998,-33.68000000000001,-31.200000000000045,8.419999999999959,1.275393125437807,-7.435699304559007,2.049409760253118,0.3402052801022022,49.171969330202955,49.65768459518347,46.19820920850132,28.272335794466773,82.97176820208017,46.19820920850132,100.0,55.9262015693544,43.463174162198925,-59.6298438403702,19.120337371641476,33.04000000000002,412.07666666666665,25.72614994143569,-0.00629549631288977
2015-05-05 00:00:00+05:30,429.02,439.5,425.0,426.0,320210,410.48999999999995,415.87599999999964,427.8013333333334,431.34150000000017,417.07365886586507,418.70235419507856,420.80586482791,421.5859445548175,433.89305279231985,410.48999999999995,387.08694720768005,424.7286266666666,419.70355825891755,435.27071705912044,425.06211561522224,339.22,408.83666666666585,410.3279999999994,434.7001818181822,41.063959699360225,27.837940662612066,21.790895640070588,-2.2553846153847985,157.51012502201144,83.84830624516287,13.330172172967133,-1.6286953292142812,-4.512285688985969,-2.8835881615808034,-0.7807436951767954,-1.690347980898764,28.265859985349163,-26.810000000000002,-23.189999999999998,15.009999999999991,7.383860632759309,-5.881578658710485,3.6255162918769956,-0.5312407424687722,54.133284959738745,57.46660910479431,66.31845641080338,45.84401458395454,78.2346832814122,66.31845641080338,100.0,89.00095531872766,44.452694951894706,-45.53209947946794,19.199598987952804,20.230000000000018,431.17333333333335,26.31345836646983,0.6988956219118649
2015-05-06 00:00:00+05:30,428.54,437.03,411.95,432.49,162130,416.04200000000003,414.99599999999964,426.6786666666667,431.5640000000002,420.8957725772434,420.4910170687006,421.7726317244213,422.2482355495968,440.73245937198857,416.04200000000003,391.3515406280115,425.76544,419.87347365406566,435.2245579010769,425.1363495670807,339.22,416.91111111111024,409.45799999999946,431.80827272727316,33.78735005565051,25.62048509242166,20.776970737204785,-5.586474358974556,66.55255739025395,63.21169308896743,-3.2216078047784134,0.4047555085422232,-1.352462972375804,-1.7572166824031683,-0.4761847974111788,-0.8615709764672488,29.487596330401583,-8.799999999999955,-16.839999999999975,4.4500000000000455,6.9264933379909355,-2.012164448712661,1.0493055719305033,-1.3118491670753993,53.854584581017626,56.96941228061006,79.3840604650486,63.9669086947844,76.9457299116534,79.3840604650486,98.45953303372238,99.4865110112408,48.414760060762134,-46.226142278773835,19.619627631670458,25.079999999999984,425.84,26.218435874934656,0.7845559300391897
2015-05-07 00:00:00+05:30,418.06,435.9,409.01,435.9,121770,419.86400000000003,414.0029999999997,424.8426666666667,430.76100000000014,419.9505150514956,420.0490139653005,421.3085527588686,421.84935597344474,437.7731243783702,419.86400000000003,401.95487562162987,426.87368000000004,419.83434613464965,434.9329267466674,425.04381086249504,339.22,422.79666666666577,410.4436666666661,428.70563636363676,29.323999942130058,23.97526821421225,19.76590306139499,-9.595512820512965,13.899049012435738,40.01130462429757,-18.80312002928902,-0.09849891380525833,-1.8988409219640516,-1.8003405366499692,-0.5413115652822853,-1.0384371869386655,27.42205961828449,-9.930000000000007,-27.54000000000002,-16.060000000000002,4.790073944103268,-2.320147667001571,-3.6994379434257763,-2.248726012362392,48.039256960092004,46.85423271696233,70.0271830262119,71.9098999673546,54.90113588557007,70.0271830262119,56.88419998406301,85.11457767259513,48.95579771447963,-61.379410063620604,20.138939943693995,26.889999999999986,420.99,25.689920778312345,1.8285875649592214
2015-05-08 00:00:00+05:30,434.45,435.0,414.52,414.52,202260,425.86800000000005,414.7009999999997,423.2393333333333,430.0375000000002,424.78367670099703,422.6673750625186,422.95123366401003,423.04941730930716,438.36516383823744,425.86800000000005,413.37083616176267,428.3955400000001,420.0177806736664,434.9255974495157,425.3052950083337,339.22,425.94444444444355,413.39799999999946,425.7221818181822,25.753319851313694,22.49457302382378,18.805388769375686,-11.308653846154073,51.501741832220105,90.28409090909129,23.77243543817057,2.1163016384782054,1.7342593916799842,-0.38204104283869356,-0.09862845216503047,0.14229084972259898,27.47905328428096,6.979999999999961,-24.05000000000001,-14.470000000000027,7.4227925722621935,1.6328631248976544,-3.223291455047672,-2.641090983237735,56.03503286432351,59.65713011401841,73.74141074183147,74.3842180776973,89.3773664282709,73.74141074183147,100.0,85.11457767259513,55.12156828481306,-36.66421748714181,20.163301376287283,20.480000000000018,427.99,24.87542148024207,2.3547529435051358
2015-05-11 00:00:00+05:30,434.71,445.0,430.06,433.19,150110,428.956,416.7729999999997,422.02333333333337,429.2495000000002,428.092451133998,424.85694323296974,424.4210794560088,424.15994899413505,441.028862792228,428.956,416.88313720777205,429.69168500000006,420.79729603671547,434.92201049846,425.5963751938974,339.22,427.098888888888,417.6349999999994,423.1220909090913,24.430702257047233,20.80161381251974,18.195839125208796,-12.08480769230789,125.401263332299,114.24362072013658,80.22554432231503,3.235507901028143,3.9325021398563536,0.6969952238845849,0.26074125586433183,1.0864818659133562,26.824513311126548,20.71999999999997,-18.24000000000001,-15.760000000000048,3.682591170367533,5.0049518104301915,-3.4985681621417686,-2.813578748953476,56.15030674088367,59.83255859133415,71.89574231985863,71.88811202930064,71.40872464573488,71.89574231985863,100.0,85.62806666135434,54.345144664678756,-31.877454831107666,19.79020842083819,14.939999999999998,436.59,24.003501134391627,2.3053865429587703
2015-05-12 00:00:00+05:30,434.15,439.0,427.01,436.49,116890,429.9820000000001,420.2359999999997,420.57800000000003,428.3465000000002,430.111634089332,426.5465899178843,425.63719452400767,425.11138242326507,442.7539279672129,429.9820000000001,417.21007203278725,430.5873389130435,422.9822911398608,434.90709638859755,425.8764269323446,339.22,430.17555555555464,421.8669999999994,421.16845454545495,21.114364456810115,18.816252118277816,17.49746549639962,-12.424294871795098,61.194965076204795,79.54182772438696,77.57002296384454,3.565044171447596,5.000251666062525,1.4352083005691725,0.525471545484379,1.7691787376763273,34.11276711208973,34.629999999999995,-21.680000000000007,-18.060000000000002,1.1957484499557136,8.66790148177814,-3.9937197319829254,-2.8865953279867065,55.81088285555557,59.198902541142,76.87960931511964,74.17225412560322,69.85273687135309,76.87960931511964,95.81529031997911,98.60509677332637,56.171405092967156,-20.22367194780993,19.233050676492606,11.990000000000009,433.3866666666666,23.315592912792354,1.4900974119186983
2015-05-13 00:00:00+05:30,432.71,441.0,431.1,435.6,175500,430.8160000000001,423.42899999999975,420.26933333333335,427.7130000000002,430.9777560595546,427.66720993281444,426.52129520850673,425.83506028771603,443.6468228886406,430.8160000000001,417.9851771113596,430.7825163043478,424.36557043697917,434.8761052206131,426.083015746884,339.22,432.45555555555467,425.2546666666661,419.9840909090914,19.78979479108226,17.33531720669619,16.906858237914967,-11.583525641025801,55.09912011025103,76.69202614042564,87.76741788351876,3.310546126740178,5.14269577183569,1.8321503045119698,0.6859369349397184,2.169021828229347,38.23901095941848,31.930000000000007,-4.6299999999999955,-12.670000000000016,0.9730713585662798,7.966964419382205,-2.844761776460558,-2.686765779468847,54.89200349203575,57.41206291424042,69.03769565620075,72.60434909705964,65.85162545151425,69.03769565620075,84.48655497309612,93.43394843102509,50.875682635678466,-22.907735321528474,18.566404199600274,9.899999999999977,434.93666666666667,22.861553529514488,1.2489394449506934
2015-05-14 00:00:00+05:30,438.47,442.0,433.58,437.45,277190,434.89800000000014,427.38099999999974,420.968,427.35650000000015,433.47517070636974,429.6313535813936,428.01488330744337,427.0383878793621,438.7286218815514,434.89800000000014,431.06737811844886,430.1049076086956,426.95123315863367,434.9077854636977,426.5126411017043,339.22,434.46777777777686,428.3973333333327,419.564454545455,19.467386337512153,16.164389106474587,16.38323904555654,-8.890769230769308,91.36708941228731,90.29725931506896,98.2134304052116,3.8438171249761126,6.436782827005686,2.5929662415517214,0.9762346904616948,2.9170581888822653,50.667278120857695,39.52000000000004,10.480000000000018,-7.1299999999999955,4.882074343395693,9.906003258553708,-1.600089766606816,-2.059546518434455,57.879309821640504,62.57592811356793,71.42682593614393,72.4480436358214,78.5761154855644,71.42682593614393,100.0,93.43394843102509,52.021960992309246,-12.171481826654196,17.90380389962883,9.29000000000002,438.01666666666665,22.415655732267457,1.1681917265751611
2015-05-15 00:00:00+05:30,448.39,449.9,439.21,439.46,178080,437.68600000000015,431.77699999999976,422.3626666666667,426.8510000000001,438.44678047091315,433.0420165665948,430.56177289401296,429.0718747479943,449.0459549294639,437.68600000000015,426.3260450705364,429.58940118577067,431.16457491461694,435.06223354895593,427.3867448842434,339.22,436.2744444444435,431.3676666666661,419.96854545454596,24.095781909825973,16.327625428785357,16.17567011734296,-5.472115384615336,161.39383771404206,140.9171239884665,125.8799357665087,5.404763904318372,9.37490572291756,3.9701422600261367,1.4896700006015635,4.261222765588855,57.023412164912536,43.95999999999998,20.91999999999996,-10.110000000000014,3.208654620784901,10.869618969908256,-2.2050163576881165,-1.2660058194890478,62.486986967121695,69.78651012593697,79.27699126328429,73.24717095187629,93.40323285277418,79.27699126328429,100.0,94.8288516576987,53.50460927932349,-2.5789923142613014,17.441389335369625,11.42999999999995,445.8333333333333,21.817190610707918,1.027898641396347
2015-05-18 00:00:00+05:30,446.06,454.9,444.01,450.0,152920,439.95600000000013,434.4559999999998,424.50066666666675,426.50650000000013,440.9845203139421,435.4089226453957,432.49905128226135,430.6897914386615,452.50394070752384,439.95600000000013,427.4080592924764,428.70339638622244,432.94472158933587,435.1597344650591,427.90767351884824,339.22,439.75777777777677,433.7156666666661,421.10772727272786,29.99183686537852,17.158058665866868,16.152449970428894,-1.436282051281978,98.19935998471662,145.26672194582642,119.14391869346854,5.575597668546379,10.294728875279759,4.7191315679007175,1.80906021635991,5.079913271377961,65.54478482992884,26.79000000000002,32.06999999999999,-6.889999999999986,2.6109360263163905,6.389677296253016,-1.5211391985870404,-0.3323768191274189,60.80450185763214,66.35467057229822,80.0944666565826,76.9327612853369,68.30405163140918,80.0944666565826,77.8474157974318,92.6158052658106,55.23174685876393,-13.910306845003905,16.973432954271793,10.889999999999986,448.3233333333333,21.122157629211642,0.6575260224440606
